img_name,question
PMC8924143_Fig2.jpg, What is depicted in the middle panel of the confocal images? 
PMC8443381_fig3.jpg,What is shown in image (c)? 
PMC8430610_ijerph-18-08895-f002.jpg, Which imaging technique was used to show the pancreatic lesion? 
PMC8448380_FIG3.jpg, What anatomical structure can be determined from the X-ray image that is the lower margin of the right breast? 
PMC8452862_F1.jpg, In what three planes were the 3D DSA data reconstructed? 
PMC8672862_F3.jpg,What does the electron micrograph of an interalveolar septum show? 
PMC8682968_F3.jpg, What does the SPIFI image of the polystyrene beads indicate? 
PMC8429468_Fig1.jpg, What is the radiological finding in the cervical spinal cord? 
PMC8421283_Fig2.jpg,What is seen in the first row of images? 
PMC8436274_f1.jpg, What is the meaning of the red arrows in the magnetic resonance imaging? 
PMC8670115_Fig2.jpg, Where was the mass located? 
PMC8926028_FIG2.jpg,What part of the body is being imaged? 
PMC8449087_fig0003.jpg, What imaging technique was used during the procedure? 
PMC8160456_fig3.jpg,What is indicated by the red arrow in (A)? 
PMC8667233_F3.jpg, What does the imaging from the CT scan show? 
PMC8429925_fig1.jpg, Which tooth is affected by the bone defect shown in the panoramic radiograph? 
PMC8667255_F1.jpg, What does the MRI image show? 
PMC8437770_fig2.jpg, What imaging test(s) was/were done to diagnose the patient's condition? 
PMC8675081_f6.jpg,What is the MRI feature of the first patient's lesion? 
PMC8668097_ppat.1010108.g005.jpg, What is the purpose of the experiment shown in panel D? 
PMC8922148_fig1.jpg, What did the CT scan show in the frontal sinuses? 
PMC8667255_F1.jpg, What is shown in the radiograph images? 
PMC8419714_DMM049053F8.jpg,What are the green arrows in figure C referring to? 
PMC8452107_F2.jpg, What is shown in panels F-G? 
PMC8452223_f4.jpg,What is the cardiac cycle phase displayed in panel 1a? 
PMC8432727_materials-14-04891-f003.jpg,Which printing material was used for scaffold in digital photograph (a) and SEM image (e)? 
PMC8429395_Fig3.jpg, What is the suspected diagnosis based on Sagittal T2-weighted image b? 
PMC8670052_Fig3.jpg, Which image shows a 3D reconstruction?
PMC8432111_jcm-10-03781-f003.jpg, Which view of the patient is not shown in the images? 
PMC8432928_F1.jpg, What is the level of severity of the chest X-rays? 
PMC8439180_F1.jpg,What do the pre-operative radiographs show? 
PMC8665916_Fig5.jpg,Was a discrete mass seen in the pancreatic head on CT or EUS? 
PMC8416395_fig1.jpg,What additional accessory is present in the second radiograph? 
PMC8930434_FIG1.jpg,What part of the body is visible in the image? 
PMC8670985_F1.jpg,What is the focus of the image? 
PMC8431861_Fig2.jpg, What is the characteristic feature seen in the condyle in the coronal MR image?
PMC8674657_F1.jpg, What is the nature of the soft tissue mass? 
PMC8445634_FIG1.jpg, What part of the spine is affected? 
PMC8418741_Fig2.jpg, What do the blue areas represent in the lung section image?
PMC8670961_RSOB210170F3.jpg, What do the white and yellow arrows indicate in the image? 
PMC8667235_F4.jpg,What does Figure (a) show? 
PMC8426433_f4.jpg,Where in the colon was the intense uptake seen in the 18F-FDG PET/CT images? 
PMC8665951_Fig4.jpg, What is the orientation of the image? 
PMC8918291_Fig1.jpg,Which vessel was the small branch in the image not suitable for DIPS creation? 
PMC8437079_FIG1.jpg, Does the mass cross over to the left side of the sacroiliac joint? 
PMC8429537_Fig2.jpg, What is the pacemaker lead perforating in the image? 
PMC8420138_FIG2.jpg, What is the level of differentiation of the tumor in the image? 
PMC8442959_F4.jpg, What does the example of crystals mapped on a 2D image slice show? 
PMC8926543_fig2.jpg, Where is the occlusion located? 
PMC8675583_FIG1.jpg, Which anatomical regions are being displayed in the image? 
PMC8667449_Fig3.jpg, What does VN indicate in the image? 
PMC8677387_fig9.jpg, Which row of the presented image shows the Sagittal plane view? 
PMC8918488_f3.jpg,What is the appearance of the lesion in the late phase? 
PMC8428092_Fig2.jpg,In which image is the meniscal deformation more prominently observed? 
PMC8928962_cimb-44-00020-f004.jpg, What is shown in image B? 
PMC8449572_F3.jpg, What is the possible diagnosis from the imaging findings? 
PMC8667246_F3.jpg,What angle of the body is shown in the lateral radiograph? 
PMC8922905_Fig1.jpg, What does image c show? 
PMC8668381_FI200532cr-2.jpg,What is shown in the second image? 
PMC8425393_FIG1.jpg, What is the diagnosis of the patient based on the CXR image provided? 
PMC8417723_F2.jpg, What does the white arrow in the image of the adjacent tissue section point to? 
PMC8918634_JDS-23-76-g002.tif.jpg, What imaging technique was used to identify the lesion? 
PMC8446145_Fig1.jpg, What kind of nodule is the adjacent hypoechoic nodule with well-defined margins? 
PMC8424033_F3.jpg, What is denoted by the dotted line in the image? 
PMC8159643_fig5.jpg, What type of magnetic resonance (MR) image was performed in the postoperative period? 
PMC8446150_Fig1.jpg, What is the appearance of the lesions in the color fundus photograph? 
PMC8450496_F1.jpg, What term refers the structure depicted by the arrowheads in the panels? 
PMC8418046_Fig2.jpg,What is seen in the ICGA image? 
PMC8421342_Fig1.jpg, What do the empty white stars indicate in the map of the measurement site? 
PMC8452862_F1.jpg, Which VA is shown in image A? 
PMC8683236_fig2.jpg,What is revealed in the CT angiogram images? 
PMC8418030_Fig2.jpg, Which of the following was NOT seen on the imaging? 
PMC8426229_Fig4.jpg, What does the blue dot on the pathology map represent? 
PMC8433805_polymers-13-03004-f005.jpg, What is observed in the higher magnification SEM images presented in the insets? 
PMC8447855_FIG4.jpg, In what phase of the angiography was the image captured? 
PMC8419714_DMM049053F8.jpg,What component of the spinal cord support system is inserted in the right T13 pedicle as shown in figure G? 
PMC8670136_Fig1.jpg, What anatomical structures are annotated in this lateral x-ray? 
PMC8426452_Fig3.jpg,What surgical technique was performed to solve the problem observed in picture a? 
PMC8434464_materials-14-05031-f003.jpg,What type of bone is being examined? 
PMC8922844_Fig1.jpg,What is the remnant disc found in the image? 
PMC8433207_Fig7.jpg, What is shown in image b? 
PMC8428162_FIG2.jpg, What type of scan is this? 
PMC8665627_FIG1.jpg, What is the yellow arrow pointing to in image 1A? 
PMC8928426_fig5-0267659121989231.jpg, What does the filled arrow in the images represent? 
PMC8665687_ccr35150-fig-0002.jpg,Which lobes of the brain are primarily affected in the CT images? 
PMC8425932_advs2806-fig-0002.jpg, What is shown in Figure 2f? 
PMC8423116_FIG3.jpg,What part of the spine has the lytic lesion? 
PMC8670985_F2.jpg, What does the FLAIR color-coded map illustrate? 
PMC8434476_materials-14-04946-f006.jpg, What kind of fracture is shown in image (b)? 
PMC8448674_FIG2.jpg, What do the arrows point to in image A? 
PMC8452863_F10.jpg, What do the temperature-time curves in image C represent? 
PMC8422795_F6.jpg, What did the soft tissue neck X-ray reveal? 
PMC8680372_Fig2.jpg, What is the diagnosis for the corneal abnormality shown in the picture? 
PMC8422661_Fig3.jpg,What is shown in the volume rendering of several SEM layers? 
PMC8674504_F1.jpg,What is the left panel showing? 
PMC8666502_f0010.jpg, What did the delayed image show? 
PMC8424930_Fig1.jpg, What was shown in the CT scans during the preoperative imaging? 
PMC8667255_F3.jpg, At which spinal level was the image in (c) taken? 
PMC8440093_fig8.jpg, Which part of the body is affected in the images?
PMC8452802_Fig5.jpg, What kind of view is presented in the image? 
PMC8416758_F2.jpg, How many jets of mitral regurgitation are seen in images B-E? 
PMC8429830_F3.jpg, What is the relation between the right T12 segmental artery and the perimedullary vein in image B? 
PMC8416395_fig1.jpg,What has replaced the nasogastric tube in the second radiograph? 
PMC8416045_F9.jpg, What kind of images are displayed on the left and right in the given figure? 
PMC8428707_F1.jpg, What did the Fundus photographs and Fluorescein angiograms show? 
PMC8440276_Fig1.jpg,What image(s) show a right external iliac lymph node? 
PMC8670338_F4.jpg, What part of the body were the lesions found in? 
PMC8665736_FIG1.jpg, What is the significance of the central calcification in the mass observed in the images? 
PMC8926381_FIG2.jpg, What is the favored lesion according to the image? 
PMC8674084_fig5.jpg,What do images (e-f) represent? 
PMC8436938_f8.jpg, Which image shows the red fluorescence channel? 
PMC8669369_dfig2.jpg, What can be observed in Fig. 2.b? 
PMC8428818_f05.jpg, What is the orientation of the images? 
PMC8452227_FIG4.jpg,What is the name of the imaging sequence used in this image? 
PMC8451899_mds28582-fig-0002.jpg, What is depicted in the sagittal view in (B)? 
PMC8444427_Fig4.jpg, What is being measured in the quantitative analyses in Figure B? 
PMC8417349_FIG1.jpg, What does the 3D ultrasound show? 
PMC8670246_Fig2.jpg, Which of the images showed a less conspicuous finding of the pelvic injury? 
PMC8432418_FIG3.jpg, Were any significant findings noticed on the X-ray and CT images? 
PMC8671629_F3.jpg, What is the upper panel showing in the PET/CT images? 
PMC8426467_f0050.jpg,What features were associated with mature stroma in the embossed image? 
PMC8417697_F2.jpg, Which image shows a full thickness scaphoid fracture? 
PMC8428977_F8.jpg, What is the purpose of image A?
PMC8920829_FIG2.jpg,Which part of the body is the focus of this CT scan? 
PMC8429530_Fig3.jpg, What imaging technique was used to obtain a transverse scan for the left lobe of the thyroid gland? 
PMC8668103_pcbi.1009652.g004.jpg," What do the red dot and vertical lines indicate in the leftmost, central, and rightmost panels? "
PMC8454411_f5.jpg,Which imaging showed a heterogeneous mass at the junction of the urachus and the bladder? 
PMC8675571_FIG1.jpg, What is the staining method used in the image? 
PMC8450238_f0015.jpg,Which side of the spine was affected by the disc herniation? 
PMC8452208_f4.jpg, What is the predominance of the diffuse ground-glass pattern? 
PMC8454458_FIG3.jpg, What is the specific part of the body that is shown in the image? 
PMC8428167_FIG4.jpg, What is the modality used for the imaging? 
PMC8677961_F1.jpg,What is the significance of the yellow arrow in image D? 
PMC8670985_F2.jpg, What does the hypo-intense region in the FLAIR image indicate? 
PMC8440973_F1.jpg,Which type of hematoma creates a mostly black area as seen in image D? 
PMC8426228_Fig2.jpg, What is shown in the upper row of images? 
PMC8674459_FIG2.jpg, What does the yellow arrows in images A-B point to? 
PMC8435785_f7.jpg,What is the staining result shown in image (A)? 
PMC8668381_FI200532cr-2.jpg,What does the blue loop encircles in the image? 
PMC8683727_f0025.jpg,What type of appendicitis is depicted in the photomicrograph? 
PMC8446150_Fig1.jpg, What is the appearance of the choriocapillaris in the OCT-A image? 
PMC8679662_FI2100115cr-8.jpg, Which element is indicated by the red arrowhead in the image? 
PMC8436184_f2.jpg,What type of crescent is seen in Scan B? 
PMC8682968_F3.jpg, What does the Fourier transform of the SPIFI image show? 
PMC8924344_Fig3.jpg,What is visible in image B? 
PMC8448886_Fig2.jpg, What is the white arrow pointing at in the image? 
PMC8683277_FIG4.jpg, What is the color of the arrow pointing to the intracranial extension in image (B)? 
PMC8447790_Fig2.jpg," What color represents the giant outward aortic right coronary sinus aneurysm on Panel A, B and C? "
PMC8922148_fig3.jpg,What did the FLAIR sequence show in (b)? 
PMC8673680_FIG1.jpg, What is the macroscopic feature of the resected gastric mass in Figure 1E? 
PMC8924354_F4.jpg, What imaging modality was used to obtain the image? 
PMC8671062_FIG1.jpg,What is the view of the X-ray that shows the fracture more clearly?
PMC8448726_Fig2.jpg, What is the material represented in image e? 
PMC8926998_os13186-fig-0001.jpg, What does image (A) show? 
PMC8421599_F1.jpg, What is seen on the longitudinal view of the right thyroid lobe in Case 1? 
PMC8665644_Fig1.jpg,What do the upper and lower panels of images represent respectively? 
PMC8671272_Fig3.jpg, What is shown in the inset of the SEM image in (b)? 
PMC8159644_fig3.jpg,What does the ultrasound image show? 
PMC8426085_fig1.jpg,What is the suggested diagnosis for the external mass seen in the midportion of the right kidney? 
PMC8417542_JDS-22-219-g002.tif.jpg, What type of imaging was used to visualize the lesion? 
PMC8159643_fig2.jpg, Where was the cyst located? 
PMC8429530_Fig3.jpg, What was the assessed nature of the hypoechoic nodule on grayscale US? 
PMC8932004_Fig2.jpg, Which side of the body is affected in the image? 
PMC8672896_fig7.jpg,What does the green color indicate in the upper panel of the image? 
PMC8455213_fig1.jpg, What is the condition of the appendix in the image? 
PMC8418825_FIG5.jpg, What is the magnification used to see the lesional skin biopsy in image B? 
PMC8159341_FIG1.jpg, What do the arrows in the mammographic views indicate? 
PMC8435785_f8.jpg, Which picture shows the arterial phase? 
PMC8426301_Fig3.jpg, How many lesions were revealed on the early imaging scan? 
PMC8427050_F2.jpg,What is shown in the biotinylated samples in (L)? 
PMC8679091_fig1.jpg, What is (c) depicting? 
PMC8925991_FIG4.jpg, What is the orientation of the MRI section shown? 
PMC8440718_Figb.jpg,What is the structure that is enlarged in the image? 
PMC8666015_Fig1.jpg, What is the meaning of the dashed line and thin arrow in image h? 
PMC8437176_f1.jpg, Which anatomical structure is affected by the osteomyelitis depicted by the white arrow? 
PMC8428268_F0002.jpg, What has been marked with a dotted line in the radiograph? 
PMC8419306_F2.jpg, What symptom of Alagille Syndrome can be observed on the bottom right panel? 
PMC8929235_FIG3.jpg, What type of MRI sequence was used in this image? 
PMC8421501_Fig7.jpg,What is shown in images c and d? 
PMC8158325_j_rjaic-2020-0020_fig_002.jpg, What measure is denoted by the parameter Pes in the image text? 
PMC8427251_fig2.jpg,What type of X-ray was taken in the clinical situation shown in Figure 1? 
PMC8451915_vsu13522-fig-0003.jpg, What is the location of the communication seen in the images? 
PMC8452227_FIG5.jpg,What kind of view is seen in the image? 
PMC8925991_FIG4.jpg, Does the MRI image show any residual hyperintensity? 
PMC8160046_Fig3.jpg, In what liver segment is the lesion located? 
PMC8667231_F1.jpg, Which muscle had increased signal intensity shown by the T2 weighted MRI coronal image? 
PMC8433714_sensors-21-05690-f004.jpg, Which image shows the 3D texture of the scene with water attenuation corrected textures? 
PMC8454596_FIG5.jpg, What is the imaging modality used in this case?
PMC8932004_Fig3.jpg, Which side of the buccal region is affected? 
PMC8440593_Fig2.jpg, What imaging modality did not show any gap or step-off? 
PMC8446145_Fig12.jpg, What does the transverse ultrasound image show? 
PMC8428977_F6.jpg, Which limb was the post-revision standing long-leg X-ray taken for? 
PMC8673692_FIG1.jpg, Does the presented image suggest a potential malignancy? 
PMC8926140_fig-2.jpg,What does arrow 4 indicate in Figure 2? 
PMC8422890_F4.jpg,What is the observed structure in (C) image? 
PMC8431574_cancers-13-04437-f001.jpg,What does the image B show? 
PMC8431233_ijms-22-09171-f003.jpg,What is shown in panel A? 
PMC8433692_polymers-13-03007-f004.jpg, What do the arrow heads in the micrographs indicate? 
PMC8423367_f1.jpg, What is represented in panel B? 
PMC8415802_FIG1.jpg, What is the name of the medical imaging technique used in this case? 
PMC8666190_Fig1.jpg, Which part of the body is being imaged? 
PMC8428521_F1.jpg,Which image shows the representative echo image of CAVD? 
PMC8667358_Fig1.jpg, What layer of the stomach wall was the tumor mainly in? 
PMC8922830_Fig4.jpg,Which imaging method was used for measurement of the tibial slope? 
PMC8425168_Fig4.jpg,What information does the image provide about the tumor? 
PMC8432417_FIG2.jpg, What is the finding adjacent to the left empyema? 
PMC8423705_Fig1.jpg,What does image c show? 
PMC8672862_F1.jpg,What is shown in the representative postmortem ultrasound image of the lung of a non-COVID-19 patient? 
PMC8422252_FIG1.jpg, What sequence was used to reveal the image? 
PMC8674416_F1.jpg, What type of imaging method was used to observe the cystic lesion? 
PMC8684250_Fig1.jpg, What did the arrow in figure 1-D point towards? 
PMC8442220_f1.jpg, What imaging study was used to detect gas in the topography of the right kidney? 
PMC8671068_FIG2.jpg, What type of pathology is indicated by the image?
PMC8674226_Fig2.jpg,What imaging technique was used? 
PMC8418680_ccr34761-fig-0005.jpg, What type of skin lesion was observed? 
PMC8445036_F9.jpg, What type of view is shown in Panel A? 
PMC8418023_Fig1.jpg, What is the significance of the images shown in a and b? 
PMC8670628_F2.jpg,Which Solanum species has been shown in image E and L? 
PMC8671581_Fig2.jpg,What was observed in the computed tomography scan? 
PMC8451527_FIG1.jpg,What is the difference between the images in A1 and A2? 
PMC8432358_gf01.jpg, What is observed in the non-contrast enhanced CT of the abdomen and pelvis? 
PMC8160667_ijms-22-05363-f004.jpg,What is being measured in the images? 
PMC8666961_F2.jpg,Which view of the Magnetic Resonance Imaging is the presented case displaying? 
PMC8439362_sensors-21-05196-f009.jpg,What do the white-colored points in Figure 8a indicate? 
PMC8922538_ccr35560-fig-0001.jpg, What is the cord like hypodensity noted in the left transverse sinus? 
PMC8926974_Fig1.jpg, What does the arrow in image A indicate? 
PMC8422159_fig1.jpg,What does "n" indicate in the image caption? 
PMC8678981_fig2.jpg,What type of images are being represented? 
PMC8427021_F1.jpg, What is the abnormality seen in the optical coherence tomography examination of the left eye? 
PMC8438304_f2.jpg,Where is the bone lesion located in case A? 
PMC8435269_j_iss-2020-0019_fig_008.jpg,Which of the images show the fluorescence of the removed and divided HCC metastasis? 
PMC8678591_F2.jpg,What are the samples shown in the SEM images? 
PMC8420138_FIG5.jpg, Where was the pancreatic lesion located? 
PMC8684064_Fig3.jpg, What was the finding on the right side of the chest? 
PMC8919234_f0005.jpg, What imaging technique was used in this study?
PMC8447508_Fig2.jpg,What does the image b represent? 
PMC8454914_F1.jpg,What imaging technique was used in image B? 
PMC8679593_fig4.jpg, What type of imaging technique is shown in image C? 
PMC8446145_Fig6.jpg, What does the arrow within calipers indicate in image a? 
PMC8419714_DMM049053F4.jpg, What does the white dotted line in figure C outline? 
PMC8670052_Fig4.jpg,Which of the following positions is NOT shown in the postoperative X-ray images of case 1? 
PMC8428818_f02.jpg,What is the photograph depicting? 
PMC8671508_Fig6.jpg, What did the T2W images show in the patient with subdural effusion? 
PMC8446145_Fig12.jpg, What is the anatomical location of the nodule in relation to the thyroid gland in the CT scan? 
PMC8431464_cancers-13-04479-f004.jpg, Which stage shows an MRONJ with fistulas on the maxillary alveolar ridge and underlying bone? 
PMC8423938_Fig3.jpg, What were the round-ovoid structures seen in the subarachnoid space probably representing? 
PMC8432412_f2.jpg,What type of signal was displayed by the mass lesion on T1WI? 
PMC8677405_fig7.jpg, What is the arrow pointing towards in image (a)? 
PMC8429032_fig3.jpg, Where is the location of the mass? 
PMC8930273_fig2.jpg, What is the name of the imaging plane that was taken in this picture? 
PMC8426375_Fig6.jpg, What does visualization 4 show? 
PMC8435518_Fig3.jpg,What does the computed tomography show? 
PMC8445988_Fig6.jpg, What do red circles indicate in the confocal microscopy observation? 
PMC8428167_FIG5.jpg, What is the imaging modality used in this study? 
PMC8421287_Fig1.jpg, What do red dotted line arrows in the electropherograms indicate? 
PMC8424761_F0002.jpg, What did the follow-up frontal chest radiograph reveal? 
PMC8674093_FI2000011cr-1.jpg, Which blood vessels are shown in the image? 
PMC8158737_diagnostics-11-00902-f002.jpg, What is represented by the blue area on the image? 
PMC8437081_FIG2.jpg, What was the abnormal linear marking in image b possibly representing? 
PMC8683194_fig2.jpg,What is the target area in this case? 
PMC8436114_F1.jpg, What is indicated by the black arrow in Figure A? 
PMC8437457_f0005.jpg, What do the arrows indicate in the confocal microscope image? 
PMC8438889_Fig1.jpg, Is the patient improving or getting worse in image B? 
PMC8680034_Fig1.jpg, What is the imaging technique used for (a)? 
PMC8455221_fig7.jpg, What is the condition of the outer retina in the patient's eyes according to the imaging? 
PMC8453470_Fig1.jpg,What are the white arrowheads pointing to? 
PMC8923705_f5.jpg, Which polar angles in Fig 3(a) correspond to the nipple and areola? 
PMC8428160_FIG3.jpg, What imaging technique was used to obtain the view? 
PMC8684096_Fig1.jpg, Is the radiograph of the left knee available for comparison? 
PMC8931943_f4.jpg, What is the significance of the black arrows in c and e? 
PMC8923258_FIG3.jpg, What medical imaging technique is shown in the image? 
PMC8440402_F6880261.jpg, What is the size of the ascomata shown in panels g-j? 
PMC8428775_F3.jpg,What artifacts were observed in one of the T1POST images? 
PMC8439402_FIG3.jpg, What is the plane of the image shown above? 
PMC8672862_F2.jpg, What is indicated by the red arrows in image A? 
PMC8424740_F0003.jpg, What is the abnormality observed in the CT angiography? 
PMC8159263_f2.jpg, What did the MRI show on sagittal view? 
PMC8920791_FIG1.jpg,What type of imaging was performed before surgery? 
PMC8437917_Fig2.jpg,What is the purpose of the CT scan shown in image B? 
PMC8436114_F1.jpg, What was measured in Figure D? 
PMC8681904_FIG5.jpg, In which body region was the blood accumulation found during the surgery? 
PMC8931395_F2.jpg, Why did the vessel rupture in the case described in option C? 
PMC8420763_fig6.jpg,How are the grains of interest marked in the image? 
PMC8417769_fig0001.jpg, How many subjects are shown in the image? 
PMC8684306_FIG2.jpg, What is the ocular finding in Case 2? 
PMC8432505_jcm-10-03987-f002.jpg, What did the follow-up lateral radiograph after one year indicate? 
PMC8667234_F1.jpg,Which tendon is showing calcification in the image above? 
PMC8452227_FIG7.jpg, What is the color of the arrow pointing at the hemorrhage on the image? 
PMC8441068_fig1.jpg, What can be seen in the Sagittal view with contrast? 
PMC8428643_f1.jpg, What is seen in the apical cardiac window in ultrasound images? 
PMC8677961_F1.jpg,Which imaging modality was used to obtain image A? 
PMC8438304_f2.jpg,What is the nature of the bone lesions described in both cases? 
PMC8666808_F2.jpg,What is shown in the ultrasonography images? 
PMC8440934_F1.jpg,What is indicated by the red circle in image (A)? 
PMC8926082_FIG1.jpg, Which sequence was used to capture the image? 
PMC8424910_Fig2.jpg,Where were the nodular lesions found in the right lung? 
PMC8434795_F1.jpg,What does the hypoechoic mass look like in the ultrasound image? 
PMC8432727_materials-14-04891-f003.jpg,Which printing material was used for scaffold in digital photograph (c) and SEM image (g)?  
PMC8157654_Fig2.jpg,What is the name of the structure that appears stenotic in the image? 
PMC8932009_Fig1.jpg, What MRI sequences were performed on the infant? 
PMC8435209_FIG5.jpg, What can be concluded about the nature of the bone lesion from this image?
PMC8926381_FIG2.jpg, What is the shape and margin of the mass in the left breast? 
PMC8433427_Fig6.jpg,Which cell line is shown in (b)? 
PMC8439529_Fig1.jpg, What is the color of the arrow that points patient 2's cysts? 
PMC8676690_F0002.jpg, Which hand was imaged for the radiographs? 
PMC8671064_FIG3.jpg, What imaging modality was used to acquire these images? 
PMC8430713_ijms-22-09478-f012.jpg, What is the meaning of the small inset images in the upper part of each panel? 
PMC8160892_ijms-22-05385-f008.jpg, What type of tissue is represented in image patch A? 
PMC8927030_F1.jpg,What does T1-weight image show in the MRI? 
PMC8675698_pone.0261487.g001.jpg,What does the fourth circle in the circos-plot represent? 
PMC8929228_f1.jpg,What is the imaging technique used to visualize the thoracic spine in the above image? 
PMC8677648_Fig3.jpg, What is the main difference between the magnified images in c and d? 
PMC8424930_Fig2.jpg, In which image can we see the reconstruction of the defect? 
PMC8443378_fig5.jpg, What imaging technique was used to evaluate the patient? 
PMC8416393_fig1.jpg, What is the name of the fracture seen in the X-ray? 
PMC8428977_F8.jpg, What does image B show?
PMC8442569_FIG1.jpg, Which lobe of the lung was affected by the nodule seen on the PET/CT scan? 
PMC8417160_Fig1.jpg, What did the patient's evaluation indicate?
PMC8671768_brb32416-fig-0003.jpg, What does the T2-weighted image from cervical MRI in N2O abuse show? 
PMC8417288_Fig2.jpg, What are the regions in yellow pixels in the OCTA image indicative of? 
PMC8671540_Fig2.jpg,Which image level shows the border of outer retina and bruch¡¯s membrane? 
PMC8425131_Fig1.jpg, What is the special feature seen within the radiolucent lesion in the left mandible? 
PMC8425503_FIG5.jpg, What body part was the biopsy taken from? 
PMC8452425_fig1.jpg,What is the white arrow pointing to in the ultrasound image? 
PMC8159312_FIG3.jpg, What is the appearance of the cytoplasm in tumor cells shown in the images? 
PMC8437670_fig2.jpg, What imaging modality was used to detect the mass? 
PMC8424905_Fig2.jpg,What view was used to examine the lung lesions? 
PMC8455359_fig2.jpg, What imaging shows an almost complete absence of flow in the posterior pole at 1 minute 16 seconds? 
PMC8667814_j_joeb-2021-0008_fig_007.jpg, How was the cystic lesion demonstrated in the ultrasound image? 
PMC8160909_nanomaterials-11-01342-f006.jpg, What is shown in the detail of image (b) in higher magnification (c)? 
PMC8677986_F1.jpg, What abnormality was found on the patient's Ktrans map of DCE-MRI? 
PMC8421790_f3.jpg, What is seen at the distal bronchus in the imaging? 
PMC8442634_FIG1.jpg,What is the pathology that causes the compression seen in the image? 
PMC8436833_FIG5.jpg,What is the location of the cystic lesion? 
PMC8928630_Fig5.jpg, What does the alignment in figure c represent? 
PMC8436938_f9.jpg, What does image (B) represent? 
PMC8424607_FIG2.jpg,What type of TKA is demonstrated in the image?
PMC8671301_F5.jpg,Which brain section is overlapped with the lesion map? 
PMC8435785_f7.jpg,What is the staining result shown in image (F)? 
PMC8449569_F3.jpg, What part of the body is being imaged? 
PMC8433234_f0005.jpg,Which phase is shown in the short axis view with color doppler? 
PMC8434707_Fig2.jpg, What imaging study was performed? 
PMC8921450_Fig2.jpg, What does the black arrow in the image represent? 
PMC8436184_f2.jpg,What staining technique was used for Scan B? 
PMC8159304_FIG1.jpg, Which area of the spine is affected by the abscess shown in the MRI? 
PMC8677833_f4.jpg, What does the photograph in (I) show? 
PMC8443381_fig4.jpg,What radiographic technique was used in the follow-up? 
PMC8418958_FIG2.jpg,What is the likely location of the lesion in the body? 
PMC8666433_Fig2.jpg, What is shown in the SEM images at increasing magnification? 
PMC8439400_FIG2.jpg, What does the green arrow indicate in the image? 
PMC8445617_fig2.jpg,What color denotes dorsal stripe in the micro-CT volumes? 
PMC8442721_FIG1.jpg,What imaging modality was used to image the patient's left leg? 
PMC8666190_Fig1.jpg, What does the orange arrow in the image indicate? 
PMC8420138_FIG4.jpg, What type of imaging was used to detect the brain lesions? 
PMC8433692_polymers-13-03007-f003.jpg,What do arrow heads indicate in the micrographs? 
PMC8452135_F2.jpg, Which subject is represented in the heatmap on the right side of the image? 
PMC8924344_Fig3.jpg, What does the image C suggest after TAE? 
PMC8443390_fig1.jpg, What color were the arrows used to indicate the pulmonary embolism in the image? 
PMC8425168_Fig2.jpg, What type of analysis is performed on the primary tumor in image b? 
PMC8440628_Fig2.jpg, What is the abnormal finding seen in the scan? 
PMC8416259_FIG1.jpg,What is the position of the patient in the radiographs? 
PMC8443501_Fig1.jpg,What was the reason for admission of the patient in image A? 
PMC8450938_fig2.jpg, What does the large-scale image in STM topography of a submonolayer coverage TAPP-CF3 on Au(111) show? 
PMC8674010_FIG1.jpg, What imaging modality is used to depict the images? 
PMC8445036_F6.jpg, What are the areas shown in sections B and C? 
PMC8434451_materials-14-04917-f002.jpg, What is shown in the right panel of the TEM image? 
PMC8421372_Fig5.jpg, What is the order of the SAM peaks during optogenetic stimulation of the left hippocampus in NHP M3 with a 20 Hz sine input? 
PMC8684169_Fig1.jpg, What is the purpose of the red arrow in the image? 
PMC8439404_FIG2.jpg, What is the location of the mass observed? 
PMC8674157_Fig2.jpg, What is patient 6 image showing in the double contour formation? 
PMC8447933_fig1.jpg, Which pipette size is shown in the microscope images for (d) and (e)? 
PMC8675816_nbt212006-fig-0004.jpg,What was varied in the different images in the figure? 
PMC8668381_FI200532cr-2.jpg,What does the red vessel loop encircles in the image? 
PMC8674393_Fig1.jpg, What color is the arrow pointing to the mass? 
PMC8666530_F2.jpg, What type of fixation was performed on the patient? 
PMC8443918_Fig2.jpg, How many atrial masses were identified in the echocardiographic images? 
PMC8683277_FIG4.jpg, What is the name of the condition described in these images? 
PMC8441068_fig1.jpg, What does the Magnetic Resonance Angiography sequence show? 
PMC8421196_Fig81.jpg, What is the density of the lesion? 
PMC8432049_jcm-10-03884-f003.jpg,What is the medical imaging technique used in this case? 
PMC8425505_FIG1.jpg, What is the imaging modality used to diagnose the condition? 
PMC8665671_FIG4.jpg, Was there any difference in the imaging findings between the two figures? 
PMC8677961_F3.jpg,What does the white arrow indicate in the preoperative anteroposterior X-ray? 
PMC8921116_Fig1.jpg,What image was presented as a video sequence? 
PMC8439404_FIG2.jpg, What is the texture of the pleural thickening observed? 
PMC8669105_F1.jpg,What is the angle used in image B? 
PMC8666562_f0010.jpg,What did the perioperative imaging show? 
PMC8157402_Fig2.jpg,What is shown in image a? 
PMC8440807_F1.jpg, Which cells are represented by triangles in the MC group image? 
PMC8671642_fig2.jpg, What does the image in A show? 
PMC8673694_FIG1.jpg,Which side of the brain is the cyst located on? 
PMC8674856_FIG1.jpg,What do the red arrows in Panel B demonstrate? 
